id,text_en,text_pt,sentiment
48793,"This is a film I saw when it first came out, and which I have seen a few more times over the years. Its always enjoyable.One thing is that the comedy does not take sides: it skewers labor and capitalists equally. Only Sid seems outside the classic struggle, even though hes responsible for it. Spoiler warning: do not read further if you havent seen the film This is a fantasy, though presented fairly plausibly. Ask yourself: could someone support most of his or her weight in a single strand of fabric? It would cut through almost any support.Also, when cornered in an alley, Sid uses a garbage can cover like a knights shield. Cute symbolism.Someday, Ill get this on DVD.","Este é um filme que vi quando saiu pela primeira vez, e que eu vi mais algumas vezes ao longo dos anos. É sempre agradável. Uma coisa é que a comédia não toma partido: espeta o trabalho e os capitalistas igualmente. Apenas Sid parece fora da luta clássica, mesmo sendo responsável por isso. Aviso de spoiler: não leia mais se você ainda não viu o filme Esta é uma fantasia, embora apresentada de forma bastante plausível. Pergunte a si mesmo: alguém poderia sustentar a maior parte do seu peso em um único fio de tecido? Ele cortaria quase todo o suporte. Além disso, quando encurralado em um beco, Sid usa uma tampa de lata de lixo como um escudo de cavaleiros. Simbolismo fofo. Diariamente, vou pegar isso em DVD.",pos
48794,"Okay, there are a ton of reviews here, what can I possibly add?I will try anyway. The reason this is my favorite Scrooge is because of EVERYthing. The sets, outdoor locations, costumes are so beautiful and authentic. The music is sweet. The supporting cast is very well done. One of my favorites is the narrator & nephew, played by Roger Rees. His understated sincerity is touching and his voice is the sound of Christmas to me. David Warner is also a totally believable Bob Cratchit. His is a difficult life, but he remains positive and dignified. The best part of course- is George C. Scott as Ebenezer Scrooge. Some have said his portrayal too gruff. I couldnt disagree more. His exchanges at the beginning while cold or harsh, werent out of character. He is a terribly disillusioned man whos heart has been hardened by the vicissitudes of life and his own lust for wealth. During the flashbacks, its obvious that he isnt all gruff. This is where we see that there is hope for him. If he was totally gone, his partner Marley would never have come for his sake in the first place. And after all, we are none of us past hoping. I think that is a HUGE part of what Dickens was trying to say. When Scrooge looks in on his dance at his employers with Belle, you see him smile regretfully as he tells Belle in the flashback that he will go through life ""with a grin on my face."" Clive Donner was smart enough as the director to allow these moments on film. Sometimes they get left on the editing room floor.And finally, his conversion is so absolutely full of joy that it makes me cry tears of joy EVERY time I see it. His apology to his nephew Fred, so sincere, so moving, it is the spirit not only of Christmas, but of humanity itself. The joy he brings to Fred, to his wife are so apparent. And the line that gets me every time, ""God forgive me for the time Ive wasted."" Bravi tutti!","Ok, há uma tonelada de comentários aqui, o que posso adicionar? Vou tentar de qualquer maneira. A razão pela qual este é o meu favorito Scrooge é por causa de tudo. Os cenários, locais ao ar livre, fantasias são tão bonitos e autênticos. A música é doce. O elenco de apoio é muito bem feito. Um dos meus favoritos é o narrador e sobrinho, interpretado por Roger Rees. Sua sinceridade discreta é tocante e sua voz é o som do Natal para mim. David Warner também é um Bob Cratchit totalmente crível. Sua vida é difícil, mas ele permanece positivo e digno. A melhor parte do curso é George C. Scott como Ebenezer Scrooge. Alguns disseram que seu retrato é muito rude. Eu não pude discordar mais. Suas trocas no começo, embora frias ou duras, não eram de caráter. Ele é um homem terrivelmente desiludido cujo coração foi endurecido pelas vicissitudes da vida e sua própria cobiça pela riqueza. Durante os flashbacks, é óbvio que ele não é todo rude. É aqui que vemos que há esperança para ele. Se ele estivesse totalmente desaparecido, seu parceiro Marley nunca teria vindo por causa dele em primeiro lugar. E afinal, nós somos nenhum de nós do passado esperando. Eu acho que é uma parte enorme do que Dickens estava tentando dizer. Quando Scrooge observa sua dança em seus empregadores com Belle, você o vê sorrir de forma arrependida enquanto conta a Belle no flashback que ele passará pela vida ""com um sorriso no rosto"". Clive Donner foi inteligente o suficiente como diretor para permitir esses momentos no filme. Às vezes, eles ficam no chão da sala de edição. E, finalmente, a sua conversão é tão cheia de alegria que me faz chorar lágrimas de alegria TODA vez que a vejo. Seu pedido de desculpas ao sobrinho Fred, tão sincero, tão comovente, é o espírito não só do Natal, mas da própria humanidade. A alegria que ele traz para Fred, para sua esposa, é tão aparente. E a linha que me pega toda vez, ""Deus me perdoe pelo tempo que eu desperdicei"". Bravi tutti!",pos
48795,"My first child was born the year this program came out, and I played the record album for the boys every Christmas thereafter. When the CD came out, I bought about ten copies and still give them to friends and relatives as they start families...it invariably becomes their favorite Christmas album. I recently found several DVDs made on DVD-R from video tapes, probably for sale on eBay. The one I bought was an excellent copy, and it was so great to see the show again after more than 25 years. There are some songs on the show that were not on the album, and some of the songs on the album were studio versions of the same songs on the show. But both the CD and DVD will stay in our library as the best Christmas entertainment ever.","Meu primeiro filho nasceu no ano em que este programa foi lançado, e eu toquei o álbum para os garotos todos os anos depois. Quando o CD saiu, eu comprei cerca de dez cópias e ainda dei para amigos e parentes quando eles começaram famílias ... que invariavelmente se tornou o álbum de Natal favorito deles. Eu encontrei recentemente vários DVDs feitos em DVD-R de fitas de vídeo, provavelmente à venda no eBay. O que eu comprei foi uma excelente cópia, e foi ótimo ver o show novamente depois de mais de 25 anos. Há algumas músicas no show que não estavam no álbum, e algumas das músicas do álbum foram versões de estúdio das mesmas músicas do programa. Mas tanto o CD quanto o DVD permanecerão em nossa biblioteca como o melhor entretenimento de Natal de todos os tempos.",pos
48796,"If The Man in the White Suit had been done in America, cant you see either Danny Kaye or Jerry Lewis trying on Alec Guinnesss Sidney Stratton on for size?This is one of the best of Alec Guinnesss films and certainly one of the best that Ealing Studios in the United Kingdom ever turned out. Its so perfectly fits within the time frame of the new Labour government and the society it was trying to build. Its amazing how in times of crisis capital and labor can agree.Alec Guinness this meek little schnook of a man is obsessed with the idea that he can invent clothing that will never need cleaning, that in fact repels all kinds of foreign matter the minute it touches the garment. Hes a persistent cuss and he does succeed. Of course the implications havent really been thought through about the kind of impact clothing like that will have on society. In the end everyone is chasing him down like they would a fugitive, almost like Peter Lorre from M or Orson Welles in The Stranger or even Robert Newton in Oliver Twist. Its the mark of a great comedy film that a potentially serious situation like that chase as described in some of the serious films Ive mentioned can be played for laughs. Poor Guinnesss suit is not only white and stain repellent, but it glows like a neon sign.Other than Guinness the best performances are from Cecil Parker as yet another pompous oaf, Joan Greenwood as his siren daughter and Ernest Thesiger the biggest clothing manufacturer in the UK> Come to think of it, did Paramount borrow that suit from Ealing and give it to John Travolta for Saturday Night Fever?","Se The Man in the White Suit tivesse sido feito nos Estados Unidos, você não pode ver Danny Kaye ou Jerry Lewis experimentando o Alec Guinnesss Sidney Stratton? Este é um dos melhores filmes de Alec Guinness e certamente um dos melhores que Ealing Estúdios no Reino Unido já se revelaram. Sua tão perfeitamente se encaixa dentro do prazo do novo governo trabalhista e da sociedade que estava tentando construir. É incrível como, em tempos de crise, capital e trabalho podem concordar. Mas Guinness, esse manso e humilde homem é obcecado com a idéia de que ele pode inventar roupas que nunca precisarão de limpeza, que de fato repele todo tipo de matéria estranha no minuto em que toca a roupa. Ele é um persistente e ele consegue. É claro que as implicações realmente não foram pensadas sobre o tipo de roupa de impacto que a roupa terá na sociedade. No final todo mundo está perseguindo-o como se fosse um fugitivo, quase como Peter Lorre de M ou Orson Welles em The Stranger ou até mesmo Robert Newton em Oliver Twist. É a marca de um grande filme de comédia que uma situação potencialmente séria como aquela descrita em alguns dos filmes sérios que mencionei pode ser tocada para risos. O terno da Guinness não é apenas branco e repelente à mancha, mas brilha como um letreiro de neon. Além da Guinness, as melhores performances são de Cecil Parker como mais um pomposo, Joan Greenwood como sua filha e Ernest Thesiger, a maior fabricante de roupas do mundo. UK> Pensando nisso, a Paramount pegou emprestado esse terno de Ealing e deu para John Travolta para o Saturday Night Fever?",pos
48797,"What a wonderful movie, eligible for so many labels it never gets: Science fiction, film-noir, with a script and dialog of high intelligence which assumes an educated, cultured audience.....the kind of English language movie only done in pre-1960 England and shown only in USA art movie houses when it first arrived, and never, ever done in the USA.Main characters in The Man In The White Suit1951 starring Sir Alec Guiness and Joan Greenwood routinely use polysyllabic, science reference words like ""polymer"" and discuss and explain concepts of chemistry like ""long chain molecules"" and then communicate the importance of these to the average man and the benefits science provides him.The Man In The White Suit 1951 is the opposite of the video-game explosion movies which now 2009 dominate world cinema, and certainly dominate major USA cinema.......its a carefully acted, intelligently told story delivered by gifted and believable educated English actors who play educated, accomplished people, and its all done with comedy, charm, pathos, and sense of irony which ancient Greek dramatists would have approved of.Everybody should see this movie, and someday, somehow, some worthy filmmaker and his supporters should make another like it.Its wonderful.","Que filme maravilhoso, elegível para tantos rótulos que nunca recebe: ficção científica, film-noir, com um roteiro e um diálogo de alta inteligência que pressupõe uma audiência educada e culta ..... o tipo de filme em inglês que só se faz em Inglaterra pré-1960 e mostrada apenas em casas de cinema de arte dos EUA quando chegou pela primeira vez, e nunca, nunca fez nos EUA. Personagens principais em The Man In The White Suit1951, estrelado por Sir Alec Guiness e Joan Greenwood rotineiramente usam polissílabos, palavras de referência científica como ""polímero"" e discutir e explicar conceitos de química como ""moléculas de cadeia longa"" e, em seguida, comunicar a importância destes para o homem médio e os benefícios que a ciência lhe proporciona.O homem no terno branco 1951 é o oposto da explosão do videogame filmes que em 2009 dominam o cinema mundial e certamente dominam o principal cinema dos EUA ....... é uma história cuidadosamente interpretada e inteligentemente contada por atores ingleses educados, dotados e críveis, que interpretam pessoas educadas e talentosas, Tudo é feito com comédia, charme, patética e senso de ironia que os antigos dramaturgos gregos teriam aprovado. Todos deveriam ver esse filme, e algum dia, de algum modo, algum cineasta digno e seus partidários deveriam fazer outro como ele. É maravilhoso.",pos
48798,"I saw this movie only after hearing raves about it for years. Needless to say, the actual experience proved a bit anticlimactic. But still, Alec Guiness energetically leads a wonderful cast in a jolly, if formulaic, romp through industrial post-WWII England.This is the familiar tale of the woes of inventing the perfect everyday product. Remember the car that runs on water? Remember the promise of nuclear energy? In this case, its a fabric that doesnt wear out, wrinkle, or even get dirty! Of course, fabric manufacturers and their workers are horrified at the prospect of being put out of business, and so the plot gets a bit thick.Guiness makes the whole enterprise worthwhile, and watching him blow up a factory research lab over and over again is quite a blast! Those Brits ... always the stiff upper lip when under fire. The film might chug along exactly like Guinesss goofy invention, but its a good ride all the same.","Eu vi este filme só depois de ouvir elogios sobre isso há anos. Escusado será dizer que a experiência real provou ser um pouco anticlimática. Mas, ainda assim, Alec Guiness leva energeticamente um elenco maravilhoso em uma brincadeira jovial, embora estereotipada, por meio da Inglaterra industrial pós Segunda Guerra. Esse é o conto familiar sobre as desgraças de inventar o produto perfeito do dia-a-dia. Lembre-se do carro que corre na água? Lembre-se da promessa de energia nuclear? Neste caso, é um tecido que não se desgasta, enruga ou fica sujo! Naturalmente, os fabricantes de tecidos e seus trabalhadores ficam horrorizados com a perspectiva de serem colocados fora do negócio e, assim, o enredo fica um pouco pesado. A empresa faz toda a empresa valer a pena, e vê-lo explodir um laboratório de pesquisa de fábrica repetidas vezes é uma explosão! Aqueles britânicos ... sempre o lábio superior duro quando sob fogo. O filme pode ser lançado exatamente como a invenção pateta de Guiness, mas é um bom passeio do mesmo jeito.",pos
48799,"""The Man in the White Suit"" is another feather in the cap of expert Scottish director Alexander Mackendrick Whisky Galore!, Sweet Smell of Success. The star of the film is Alec Guinness whose comedies include Kind Hearts and Coronets and The Lavender Hill Mob. Guiness brings his usual class to the film, and makes it much more than a typical comedy.In fact, the comedy isnt entirely overt. By the end of the picture, its nearly become a complete drama. Its the sort of Ealing studio comedy that is calculated not to produce laughter, but a sense of general amusement, like the best British comedy of the time.The whole idea of the suit isnt very original, but the way it is executed is. The film is highly original, and recommended to any fan of Guiness or Britsh comedy.7.6 out of 10","""O homem do terno branco"" é outra pena na capa do perito escocês diretor Alexander Mackendrick Whiskey Galore !, Doce cheiro de sucesso. A estrela do filme é Alec Guinness, cujas comédias incluem Kind Hearts e Coronets e The Lavender Hill Mob. Guiness traz sua aula de costume para o filme, e faz muito mais do que uma comédia típica. Na verdade, a comédia não é totalmente aberta. No final da imagem, quase se tornou um drama completo. É o tipo de comédia de estúdio de Ealing que é calculada para não produzir riso, mas um senso de diversão geral, como a melhor comédia britânica da época. Toda a idéia do processo não é muito original, mas o modo como é executado é. O filme é altamente original, e recomendado para qualquer fã de comédia Guiness ou Britsh.7.6 de 10",pos
48800,"""They were always trying to get me killed,"" Alec Guinness once wrote of The Man In the White Suits technicians. ""They thought actors got in the way of things."" He went on to describe how hed been given a wire rope to climb down and, assured it was safe, narrowly avoided serious injury when it suddenly snapped mid-descent.""People get in the way of things"" might be a maxim tailor-made for White Suit inventor Sidney Stratton fittingly played blank slate-fashion by Alec Guinness in Alexander Mackendricks definitive Ealing film of 1951. Certainly, he cares only about his work, its realisation - and sod the consequences. And similarly, with the exception of a couple of peripheral characters, theres almost nobody to root for in this chilly satire on capital and labour.Told in flashback, the film concerns Strattons invention of a dirt-resistant, everlasting fibre fashioned into the white suit of the title, and subsequent attempts by the clothing industry and its unions to suppress it.While the industry fears the bottom will drop out of the market, the shop floor stewards worry about finding themselves out of a job. Abduction and bribery attempts follow, with both money and an industry chiefs daughter on offer Daphne, the delectable, 4-packs-a-day-voiced Joan Greenwood, to the tragi-comic end.""Whats to become of my bit of washing when theres no washing to do?"" bemoans Strattons landlady near the close. A notion Stratton hadnt even considered - and has disregarded again by the movies ambiguous coda.A superior, if decidedly downbeat comedy, expertly performed - and pretty much answering the oft-raised question of whatever happened to the everlasting light bulb and the car that ran on water...","""Eles estavam sempre tentando me matar"", escreveu Alec Guinness sobre os técnicos do The Man In the White Suit. ""Eles achavam que os atores ficavam no caminho das coisas"". Ele passou a descrever como tinha sido dado um cabo de aço para descer e, garantiu que era seguro, por pouco evitou ferimentos graves quando subitamente caiu meia-descida. ""As pessoas ficam no caminho das coisas"" pode ser uma máxima tailor-made Sidney Stratton, o inventor do White Suit, interpretou apropriadamente a moda de ardósia de Alec Guinness no filme definitivo de Ealing, de Alexander Mackendricks, de 1951. Com certeza, ele se preocupa apenas com seu trabalho, sua realização - e conserta as conseqüências. E semelhantemente, com a exceção de alguns personagens periféricos, não há ninguém em quem se enraizar nessa sátira fria sobre capital e trabalho. Dito em flashback, o filme trata da invenção da Strattons de uma fibra duradoura e resistente à sujeira moldada no terno branco. do título, e subseqüentes tentativas da indústria do vestuário e de seus sindicatos para reprimi-lo. Enquanto a indústria teme que o fundo caia fora do mercado, os comissários de cozinha se preocupam em se encontrar fora de um emprego. Seguem-se tentativas de seqüestro e suborno, com dinheiro e uma filha de chefes de indústria à disposição de Daphne, a deliciosa Joan Greenwood de 4 pacotes por dia, até o fim tragicômico. não há lavagem para fazer? bemoans Strattons senhoria perto do fim. Uma noção que Stratton não tinha sequer considerado - e foi novamente desconsiderada pelos filmes coda ambígua. Uma comédia superior, se decididamente pessimista, habilmente realizada - e praticamente respondendo à pergunta frequentemente levantada sobre o que aconteceu com a lâmpada eterna e o carro que funcionava. na agua...",pos
48801,"While Hollywood got sort of stagnant during the few years after WWII, England developed a very prolific film industry. In ""The Man in the White Suit"", inventor Sidney Stratton Alec Guinness creates a suit that never gets dirty. Unfortunately, this means that certain other businesses are now likely to go out of business! How can Sidney deal with this and maintain his dignity? This is an example of one of the great movies in which Alec Guinness starred before he became Obi Wan Kenobi. Its a good look at the overall absurdity of the business world. If youre planning to start any kind of business, you might want to consider watching this movie.","Enquanto Hollywood ficou meio estagnada durante os poucos anos após a Segunda Guerra Mundial, a Inglaterra desenvolveu uma indústria cinematográfica muito prolífica. Em ""O homem de terno branco"", o inventor Sidney Stratton Alec Guinness cria um traje que nunca fica sujo. Infelizmente, isso significa que outras empresas agora provavelmente sairão do mercado! Como Sidney pode lidar com isso e manter sua dignidade? Este é um exemplo de um dos grandes filmes em que Alec Guinness estrelou antes de se tornar Obi Wan Kenobi. É um bom olhar para o absurdo global do mundo dos negócios. Se você está planejando iniciar qualquer tipo de negócio, você pode querer considerar assistir a este filme.",pos
48802,"Other commentators have detailed the plot and the social parables and commentary as well or better that I could, but I would like to join in my admiration for this little jewel of a film. It holds up very well indeed more that 50 years later in every category - screenplay, acting, photography, set design, sound design...it really is a classic of sorts. This was my first exposure to the ""young"" Alec Guinness, and its obvious from the first frames what made him so special as to eventually receive a knighthood. I only rate it an ""8"" because its essentially a rather lightweight parable that examines human nature but doesnt really skewer it; and because the plot takes the easy way out at the end, rather than actually resolving conflict between the inventor and the mill workers and industrialists who are chasing him all over town. Also, a couple minutes of thought reveals the basic flaw in the logic of the screenplay - wear and tear is hardly ever the determining factor in buying new clothes especially dress clothes; children grow up, people change sizes, gain and lose weight, and go with the latest fashions all the time, and have as long as looms have woven cloth. And if nothing else, the manufacturer would make a fortune providing indestructible material for military uniforms especially BDUs. Still, this is a great film. If you get a chance to see it on a classic movie channel, you should.","Outros comentaristas detalharam o enredo e as parábolas sociais e comentários tão bem ou melhor que eu pude, mas gostaria de me juntar à minha admiração por esta pequena jóia de um filme. Ele se mantém muito bem, na verdade, mais de 50 anos depois em todas as categorias - roteiro, atuação, fotografia, cenografia, design de som ... é realmente um tipo clássico. Esta foi a minha primeira exposição ao ""jovem"" Alec Guinness, e é óbvio desde os primeiros fotogramas o que o tornou tão especial a ponto de eventualmente receber um título de cavaleiro. Eu apenas o classifico como um ""8"" porque é essencialmente uma parábola bastante leve que examina a natureza humana, mas que realmente não a insere; e porque o enredo toma o caminho mais fácil no final, em vez de realmente resolver o conflito entre o inventor e os trabalhadores e industriais que o perseguem por toda a cidade. Além disso, alguns minutos de pensamento revelam a falha básica na lógica do roteiro - o desgaste raramente é o fator determinante na compra de roupas novas, especialmente vestimenta; as crianças crescem, as pessoas mudam de tamanho, ganham e perdem peso, e usam as últimas modas o tempo todo, e têm tanto tempo quanto os teares tecem tecidos. E se nada mais, o fabricante faria uma fortuna fornecendo material indestrutível para uniformes militares, especialmente BDUs. Ainda assim, este é um ótimo filme. Se você tiver a chance de vê-lo em um canal de filmes clássicos, você deve.",pos
48803,"Ealing Studios, a television and film production company based in West London, claims to be the oldest film studio in the world. Though it has been consistently churning out films and television programmes since the 1930s, its golden age was most certainly between 1948 and 1955, when it produced a string of comedy masterpieces, many starring the great Alec Guinness. Such well-known titles include Whisky Galore! 1949, Passport to Pimlico 1949, Kind Hearts and Coronets 1949, The Lavender Hill Mob 1951, The Titfield Thunderbolt 1953 and The Ladykillers 1955. One of Ealing Studios most beloved films, The Man in the White Suit, was released in 1951, and starred Alec Guiness as Sidney Stratton, a brilliant inventor who engineers a remarkable fabric, an invention that unexpectedly makes him more enemies than friends.Sidney Stratton is poor and unappreciated, but he has scientific talent in great abundance. Due to his under-qualification, the only jobs he is able to get are as a janitor or labourer at any of the large textile factories, where he secretly undertakes his own experiments using the companys own money and equipment. After being found out and ejected countless times, Sidney is convinced that he is only weeks away from a momentous scientific discovery that will revolutionise the textiles industry. Encouraged by his daughter Daphne Joan Greenwood, textile mill owner Alan Birnley Cecil Parker takes a keen interest in Sidneys exploits and agrees to finance any further work. After numerous failed attempts and quite a few earth-shattering explosions, Sidney eventually unveils his amazing creation: an almost-luminous white fabric that never gets dirty and never wears out.If Sidney thought that his invention would make him a hero, then he was sorely disappointed. The all-powerful bosses of textiles industry, headed by the frail Sir John Kierlaw Ernest Thesiger, unite to ensure that the revolutionary invention, which could completely cripple their businesses, never goes into full-scale production. Likewise, the humble labourers in the workers union hear of Sidneys creation and also set out to erase it from existence, fearing for their jobs. The inventor, however, is convinced that the ever-lasting fabric will bring relief and happiness to many, and refuses to give in to the demand of others, despite being threatened with violence and offered â?¤250,000 in compensation. Throughout all his troubles to announce his invention to the media, only one person offers Sidney her complete sympathy and support, Birnleys daughter Daphne, who is engaged to be married to somebody else but falls in love with Sidneys plight anyway.The Man in the White Suit is a clever and hilarious comedy, made great by a witty script written by John Dighton, Roger MacDougall and director Alexander Mackendrick and a quirky and charismatic performance from an inimitable Alec Guinness. There are also a few good-natured swipes at capitalism, and of how big industries can hold back progress for the sake of their own monetary situations, though we can certainly see the arguments for either side of the debate.","A Ealing Studios, uma produtora de televisão e filmes baseada no oeste de Londres, afirma ser o estúdio de cinema mais antigo do mundo. Embora tenha consistentemente produzido filmes e programas de televisão desde os anos 1930, sua era de ouro foi certamente entre 1948 e 1955, quando produziu uma série de obras de comédia, muitas estrelando o grande Alec Guinness. Tais títulos bem conhecidos incluem Whiskey Galore! 1949, Passaporte para Pimlico 1949, Gentil Corações e Coronets 1949, The Lavender Hill Mob 1951, O Titfield Thunderbolt 1953 e The Ladykillers 1955. Um dos mais amados filmes de Ealing Studios, O Homem de Fato Branco, foi lançado em 1951, e estrelado por Alec Guiness como Sidney Stratton, um brilhante inventor que engenheiro um tecido notável, uma invenção que inesperadamente faz dele mais inimigos do que amigos. Sidney Stratton é pobre e pouco apreciada, mas ele tem talento científico em grande abundância. Devido à sua sub-qualificação, os únicos trabalhos que ele pode obter são como zelador ou trabalhador em qualquer uma das grandes fábricas têxteis, onde ele secretamente realiza suas próprias experiências usando o próprio dinheiro e equipamentos da empresa. Depois de ser descoberto e ejetado inúmeras vezes, Sidney está convencido de que está a apenas algumas semanas de uma importante descoberta científica que revolucionará a indústria têxtil. Encorajada por sua filha Daphne Joan Greenwood, o proprietário da usina têxtil Alan Birnley, Cecil Parker, se interessa muito pelas aventuras da Sidneys e concorda em financiar qualquer trabalho adicional. Depois de numerosas tentativas fracassadas e algumas explosões devastadoras, Sidney acaba revelando sua incrível criação: um tecido branco quase luminoso que nunca se suja e nunca se desgasta. Se Sidney pensasse que sua invenção faria dele um herói, então ele era muito desapontado. Os poderosos chefes da indústria têxtil, chefiados pelo frágil Sir John Kierlaw Ernest Thesiger, unem-se para garantir que a invenção revolucionária, que poderia prejudicar completamente seus negócios, nunca entre em produção em larga escala. Da mesma forma, os trabalhadores humildes do sindicato dos trabalhadores ouvem falar da criação de Sidney e também pretendem apagá-lo da existência, temendo por seus empregos. O inventor, no entanto, está convencido de que o tecido duradouro trará alívio e felicidade para muitos, e se recusa a ceder à demanda dos outros, apesar de ser ameaçado de violência e ofereceu? 250.000 em compensação. Ao longo de todos os seus problemas para anunciar sua invenção à mídia, apenas uma pessoa oferece a Sidney sua completa simpatia e apoio, a filha de Birnley, Daphne, que está noiva de outra pessoa, mas se apaixona de qualquer maneira pelo Sidneys. O Homem no Branco Suit é uma comédia inteligente e hilariante, muito bem escrita por um roteiro espirituoso escrito por John Dighton, Roger MacDougall e o diretor Alexander Mackendrick e uma performance peculiar e carismática de um Alec Guinness inimitável. Há também alguns golpes de boa índole no capitalismo e de como as grandes indústrias podem conter o progresso em prol de suas próprias situações monetárias, embora possamos certamente ver os argumentos de cada lado do debate.",pos
48804,"Often tagged as a comedy, The Man In The White Suit is laying out far more than a chuckle here and there.Sidney Stratton is an eccentric inventor who isnt getting the chances to flourish his inventions on the world because nobody pays him notice, he merely is the odd ball odd job man about the place as it were. After bluffing his way into Birnleys textile mill, he uses their laboratory to achieve his goal of inventing a fabric that not only never wears out, but also never needs to be cleaned!. He is at first proclaimed a genius and those who ignored him at first suddenly want a big piece of him, but then the doom portents of an industry going bust rears its head and acclaim quickly turns to something far more scary.Yes the film is very funny, in fact some scenes are dam hilarious, but its the satirical edge to the film that lifts it way above the ordinary to me. The contradictions about the advent of technology is a crucial theme here, do we want inventions that save us fortunes whilst closing down industries ?, you only have to see what happened to the coal industry in Britain to know what Im on about. The decade the film was made is a crucial point to note, the making of nuclear weapons became more than just hearsay, science was advancing to frighteningly new proportions. You watch this film and see the quick turnaround of events for the main protagonist Stanley, from hero to enemy in one foul swoop, a victim of his own pursuit to better mankind !, its so dark the film should of been called The Man In The Black Suit.I honestly cant find anything wrong in this film, the script from Roger MacDougall, John Dighton, and director Alex Mackendrick could be filmed today and it wouldnt be out of place such is the sharpness and thought of mind it has. The sound and setting is tremendous, the direction is seamless, with the tonal shift adroitly handled by Mackendrick. Some of the scenes are just wonderful, one in particular tugs on the heart strings and brings one to think of a certain scene in David Lynchs Elephant Man some 29 years later, and yet after such a downturn of events the film still manages to take a wink as the genius that is Alec Guinness gets to close out the film to keep the viewers pondering not only the future of Stanley, but also the rest of us in this rapidly advancing world.A timeless masterpiece, thematically and as a piece of art, 10/10.","Muitas vezes marcado como uma comédia, o homem de terno branco está colocando para fora muito mais do que uma risada aqui e ali.Sidney Stratton é um inventor excêntrico que não está recebendo as chances de florescer suas invenções no mundo porque ninguém lhe paga aviso, ele meramente é o estranho homem de trabalho estranho sobre o lugar como se fosse. Depois de blefar na fábrica de têxteis da Birnley, ele usa seu laboratório para atingir seu objetivo de inventar um tecido que não apenas nunca se desgasta, mas que também nunca precisa ser limpo. Ele é inicialmente proclamado um gênio e aqueles que o ignoraram a princípio, de repente, querem um grande pedaço dele, mas, em seguida, os presságios de uma indústria vai à tona e a aclamação rapidamente se transforma em algo muito mais assustador. Engraçado, na verdade, algumas cenas são hilárias, mas é a parte satírica do filme que me deixa acima do normal. As contradições sobre o advento da tecnologia é um tema crucial aqui, queremos invenções que nos salvem fortunas enquanto fechamos indústrias ?, você só tem que ver o que aconteceu com a indústria do carvão na Grã-Bretanha para saber sobre o que eu estou falando. A década em que o filme foi feito é um ponto crucial a ser observado, a fabricação de armas nucleares tornou-se mais do que apenas boatos, a ciência estava avançando para proporções assustadoramente novas. Você assiste a este filme e vê a rápida reviravolta dos acontecimentos para o principal protagonista Stanley, de herói a inimigo em uma só investida, vítima de sua própria busca por uma melhor humanidade !, é tão sombrio que o filme deveria ser chamado de The Man In The. Eu honestamente não consigo encontrar nada de errado neste filme, o roteiro de Roger MacDougall, John Dighton, e o diretor Alex Mackendrick poderiam ser filmados hoje e não estaria fora de lugar, tal é a nitidez e o pensamento da mente que tem. O som e a configuração são imensos, a direção é perfeita, com a mudança de tom habilmente tratada por Mackendrick. Algumas das cenas são simplesmente maravilhosas, uma em particular puxa as cordas do coração e leva a pensar em certa cena em David Lynchs Elephant Man cerca de 29 anos depois, e ainda depois de uma tal desaceleração de eventos o filme ainda consegue levar um wink como o gênio que é Alec Guinness chega a fechar o filme para manter os espectadores refletindo não só o futuro de Stanley, mas também o resto de nós neste mundo rapidamente avançando.Uma obra prima atemporal, tematicamente e como uma obra de arte, 10/10.",pos
48805,"A chemist develops a fabric that never gets dirty or wears out, but it is seen as a threat to the survival of various industries. In this delightful Ealing Studios comedy, Guinness is marvelous as the mild-mannered but persistent chemist. Greenwood, with her sensual voice, plays the love interest; Parker is her harried father. Thesiger is amusing as a patriarch of the fabric industry. While telling an engaging story, the film also raises some intriguing questions about science, the economy, and politics. It is adeptly directed by Mackendrick, who would go on to make ""The Ladykillers"" and the sublime ""Sweet Smell of Success"" later in the 1950s.","Um químico desenvolve um tecido que nunca fica sujo ou se desgasta, mas é visto como uma ameaça à sobrevivência de várias indústrias. Nesta deliciosa comédia do Ealing Studios, o Guinness é maravilhoso como um químico moderado, mas persistente. Greenwood, com sua voz sensual, desempenha o interesse amoroso; Parker é seu pai atormentado. Thesiger é divertido como um patriarca da indústria de tecidos. Enquanto conta uma história envolvente, o filme também levanta algumas questões intrigantes sobre ciência, economia e política. É habilmente dirigido por Mackendrick, que iria fazer ""The Ladykillers"" e o sublime ""Sweet Smell of Success"" mais tarde na década de 1950.",pos
